Profile Pic,Nums/Length Username,Full Name Words,Bio Length,External Url,Verified,Business,#Posts,#Followers,#Following,Last Post Recent,%Post Single Day,Index of Activity,Average of Likes,Fake,Profile Pic Url,Username
1,0,2,36,1,1,1,2126,3571337,312,1,4.0,50.0,99390.41,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/49317220_549421825525411_9148371552700465152_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=Wq2aOhQZQXYAX8hTGKH&oh=94aa3ee2844d0af9c2fc9e640274154d&oe=5EAFEFF4,netflixit
1,0,2,88,0,0,1,173,1752,991,1,2.0,2.0,351.4,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/40501847_773276953003256_3226625521496358912_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=0i2vtHk7he4AX8zLCPb&oh=86628ad0ebb13e5be5dc4e9443937d54&oe=5EAE6BC8,elenacosta__
1,0,1,0,0,0,1,103,457,414,1,1.0,2.5,112.91,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/28434542_2139991472889255_1734228685122174976_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=tH9DqnXPFcMAX_UvvYb&oh=094dca51542c0d16bea4ce2a22f1720f&oe=5EADAB74,bernardo.bompani
1,0,1,72,0,0,0,43,755,837,1,6.977,0.6,147.558,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/71577868_418409639102760_2183946245305794560_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=FJQjQUPVKtQAX9mR8Kh&oh=52c6b89d4f025ebc280f225471ceed28&oe=5EAFA229,rocco_mordonini
1,0,2,16,0,0,1,235,2025,614,1,1.0,1.0,310.78,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/18645420_1883212758604517_4130267145718202368_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=VSMkckHGZD0AX9oFtE1&oh=7f2988b468ffec931034d128e186bec1&oe=5EAD1C17,iamninarosa
1,0,1,5,0,0,1,18,672,486,1,5.556,0.6,195.056,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/90094462_207596180516430_2916004089261195264_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=YkiD0ZPk2pUAX-gBQjY&oh=67a6c12e7d8ba3eb4f09fd2128b5d171&oe=5EAC4B6A,marco_leondiaz
1,0,3,67,1,1,1,12673,37601089,81,1,7.0,100.0,212327.89,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/75328498_1674845792651317_2836767341423886336_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=cuPBreGq_FMAX9Gdz6v&oh=b55c8af9c6048fbb0ec3d754b723bbee&oe=5EAFA015,natgeotravel
1,0,3,31,0,1,0,527,299238,327,1,3.0,16.667,16819.06,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/87403412_624599168106429_5102035601318739968_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=W6tQcWVyPxMAX-6R4dY&oh=7e6c3371426dfd73004e4273f9f1b75b&oe=5EAD970A,francescasofianovello
1,0.083,4,128,1,1,0,592,66099,156,1,2.0,12.5,1914.82,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/66656980_1324404001073814_5564409820238315520_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=ZeZq_ucY-m0AX8Rypid&oh=52064a7789aac1a5192b080835c97a13&oe=5EB00330,carlfogarty1
1,0.143,2,105,1,1,1,847,37023,1830,1,3.0,4.083,2435.04,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/73393235_976510706018612_5473620937519661056_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=lXeh-LifSGoAX92W6uz&oh=3e75c563ae21e2fabd672833aa974807&oe=5EAD3859,aledelbianco52
1,0,3,0,0,1,0,0,390012,941,0,0,0,0,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/90708687_519413662106551_3502991849356787712_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=CtJWEoEHkQgAX8MKmBF&oh=e37295e87eafe12291ee289c53937211&oe=5EAF2CE5,timothyweah
1,0,2,88,1,1,1,3575,7979365,343,1,5.0,33.333,82266.98,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/17126120_131193320739389_3132282690779217920_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=a6oHr0WZ-i4AX-j60ZK&oh=8d1a2c6038db8efa2a14cbbb7d8e3f76&oe=5EB0066E,mclarenauto
1,0,2,38,1,1,0,659,2835045,587,1,2.0,10.0,294069.46,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/70867144_1576792072478198_2503759337051127808_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=hdUlN0iJzxcAX9VlfdW&oh=a96d6c09f049bed1c7a904a9748942f3&oe=5EAF200F,charles_leclerc
1,0,2,145,1,1,0,786,15023801,0,1,4.0,20.0,285578.03,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/69848135_607269826479435_6733298892265226240_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=ZLayXHODLQQAX-lwYKo&oh=f38294a6e172d1ea60dc56125edca2cb&oe=5EAC4DCF,lewishamilton
1,0,2,59,0,0,0,394,1384,868,1,1.0,6.083,261.23,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/84973713_553221105293901_4872029970790088704_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=frfG32pMIOgAX_e1_zQ&oh=e95fbb9e14d13f0d86fcb8003902b872&oe=5EAEE2EF,martinaafrontera
1,0,4,0,0,1,0,444,45968480,45,1,9.0,8.333,2336050.16,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/72702032_542075739927421_3928117925747097600_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=g-lxvhithKAAX9jWlYg&oh=b80c3e7e88b693f19cca53928540ed3d&oe=5EAF7B38,robertdowneyjr
1,0,4,93,1,1,0,563,974513,2094,1,2.0,8.333,39410.73,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/41720615_1063059377234952_506974954617569280_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=qV6E9QTEdmcAX-RoWxM&oh=dde45da51b12a9bd5fb3016a21bf8eb3&oe=5EAD4F7D,klaus
1,0,2,3,0,0,0,21,816,555,0,4.762,0.111,83.524,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/20482039_109220529750758_7469677353061318656_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=WngEEIFtP88AX_ZTYs3&oh=4764cc85415518ccaed30534eb763d3d&oe=5EAF599A,lorenzofuria_
1,0.182,4,70,1,1,0,901,54722,149,1,2.0,4.833,2749.82,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/11809618_114550998891472_113027067_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=oipR_KCxzUsAX_AF_wd&oh=0fcb4bb475be8ea622bc98cbce0c8e38&oe=5EAD41C5,kschwantz34
1,0,2,3,1,1,1,1435,4707629,547,1,2.0,5.5,399511.36,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/84484170_170509804273112_8651102515502252032_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=XoBOABK2XRwAX9TuhI1&oh=eeb71dd4358842bf0fc701163e09b794&oe=5EAEA77A,lukadoncic
1,0.05,4,0,0,1,0,171,248020,284,1,2.0,3.909,8490.42,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/82427696_476702816587383_3994121278050009088_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=oxSVq2dWoigAX_Xio5U&oh=87a9e0fbe4077c702036a5a4d849dffd&oe=5EB04251,brunoralves2oficiall
1,0,3,12,1,1,1,2871,1771523,70,1,5.0,33.333,17978.57,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s150x150/15403355_216626925463216_6347809698955132928_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=YnyZ5hBQoyoAX94wXPy&oh=0aed01f42e545d5fd20d899c55b70be0&oe=5EAFE613,ktmfactoryracing
1,0,1,39,0,1,1,822,110827,166,1,2.0,10.0,7478.92,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/65188533_2307222182686768_7306407250795429888_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=AwyX0oNc9scAX8NPyr1&oh=cc8b95b9130f1fc553d2f4504cd14823&oe=5EAD2304,takanakagami
1,0.286,2,97,0,1,1,1625,381134,377,1,3.0,9.091,17534.72,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/81990154_495791027984000_3104163054561001472_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=g4pfSAcILooAX-Tkfk7&oh=871e1ea294010c929030e3453e08f855&oe=5EAFF2FD,mbeli21
1,0,3,78,1,1,1,6975,687177,410,1,17.0,100.0,16723.01,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/28151325_863513540440187_4053410862029864960_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=867_07ozlogAX9Kle_w&oh=82f208b63f37412b9db209716e407ef3&oe=5EAF0AF3,marchmadness
1,0,2,12,0,1,1,392,3868071,389,1,3.0,4.75,189018.5,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/71184219_760728541038610_5662641696597344256_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=SgqFCIr3SaYAX-vuWJb&oh=fa9d2013aff71ce1026bee0a58eb2fc6&oe=5EAD424A,dloading
1,0,5,75,1,1,1,4248,1303745,350,1,11.0,100.0,19760.57,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/80892103_479263449689634_3799929434182516736_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=wtCTRhXaAF4AX_mnKrv&oh=e51c103c129835ad1d2cb7c2397a89e4&oe=5EAEDA55,officialwrc
1,0,4,23,0,0,0,10,37,35,1,20.0,1.25,16.4,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/67356028_707616089710583_3573120487682736128_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=J02-WFymy4MAX9hfjgN&oh=483a9fa3d185eaf6964b51b91430c711&oe=5EADD2BB,piuperrysuisocial
1,0.182,2,63,0,0,0,9,803,976,0,11.111,0.091,97.889,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/64361345_898188043851121_3927390199373365248_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=e8HtbvA3yJYAX98PR01&oh=2ac1fdccdc6ed78d8da9983b57363d3f&oe=5EADA466,riccardo10_
1,0.286,2,30,0,0,0,3,1513,698,1,33.333,3.0,184.667,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/88237100_1085604961794133_2356338574640545792_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=5ivFT6P0gaEAX8nDsYs&oh=4b297c0b5ba028c7d4ef59f9683512c1&oe=5EAE17AB,kish.14
1,0,1,17,0,0,0,22,1939,738,1,4.545,0.917,311.818,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s150x150/88363817_291663401815411_6425339661148749824_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=2mmSq5OnspEAX8hMY5b&oh=ece30c487a13e7b54a880d27036fa621&oe=5EAD867A,dolcenbagana
1,0,5,95,1,0,0,160,5197,1061,1,2.0,16.667,279.87,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/90088158_1877103835756189_3533263736636702720_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=VpgvmmsfwLoAX8UeWcU&oh=bdd4fc28aa6740cd80c12dd16a42d2c3&oe=5EACA80A,aimeetwistartistry
1,0,3,27,1,0,1,138,689,748,1,2.0,7.667,78.32,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/67895992_777084926070283_4067128519421853696_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=Ebv15w_EBL8AX8gDVwG&oh=024acfb51b0cea6b2063cf073a60a57e&oe=5EAE0DB0,agneswonke
1,0,1,5,0,0,1,9,8840,1085,1,22.222,0.333,334.333,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/90091601_517202528939428_1884837601756577792_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=pHYrMVUWgL0AX-Uhs-C&oh=19eccec48d8f4d39de2b61fb41617b17&oe=5EAFCC11,tash.lash
1,0,0,5,0,0,0,0,469,354,0,0,0,0,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/81219133_2513135685679700_9221732527578808320_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=vNXW8RZRmtwAX9mszdG&oh=0f4268d45f7dcc50726ab9608cf1551c&oe=5EACE7B3,j.digweed_
1,0,2,9,0,0,0,85,404,249,1,2.353,0.917,31.424,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/90952429_212372023414645_1811015334505742336_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=OQv_jcI08JsAX8pBt-B&oh=1776756cb2ea489e579efdefe3ace6ec&oe=5EAD9377,matteocampari
1,0,0,23,0,0,0,1,1151,1281,0,100.0,0.111,364.0,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/64889084_328334671382820_8993058251012571136_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=iSmY4pfCXsUAX_agqA4&oh=567e9742ac52ade5d6aaa512acfe601f&oe=5EAF8ABB,sigbinss
1,0,2,137,1,1,0,2762,979273,2192,1,3.0,25.0,31003.29,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/19534023_1439859489385522_3157857558874554368_a.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=0anNaz2OBZMAX-ErSsw&oh=7a230ef21882ed36f8658d536a8956f6&oe=5EAE6E53,sarashakeel
1,0,1,113,1,1,0,517,1228746,806,1,2.0,7.167,40044.57,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/68669143_642607929554895_7883128557289865216_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=NRoEv8_Zkd0AX8w5NfE&oh=01c9fd9a42bcc38e688ee384079efbae&oe=5EAFFF35,aarongordon
0,0,0,0,0,1,1,0,49658,257,0,0,0,0,0,https://instagram.fcgk1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=-ZwDqkF1E0EAX-enOa_&oh=c3d5b6cf252ff4eb4597a2f73bd381f2&oe=5EACD78F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,thestarters
1,0.2,2,146,0,1,0,87,506941,790,1,2.299,3.083,26181.034,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/72873456_701159067073051_3261783002794950656_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=kmpFRmE1Z4sAX8TRREd&oh=8d380b74efecb3f3f8e8c846797a5a68&oe=5EACCEBC,jmglitxh27
1,0,0,79,0,1,0,1952,1102911,564,1,3.0,12.5,63587.32,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/91296064_296089701362177_1108240019228721152_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=Mi65PvjC0CwAX-hbmRX&oh=1198dd6f6884a671cbbaaf4cfaa2ab16&oe=5EAE6B62,ryanbabel
1,0,3,149,0,1,1,15296,16484797,750,1,9.0,100.0,293672.45,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/s320x320/83111304_183819366168273_6644222069410103296_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_ohc=g2Evm-XSrJcAX8fc2ld&oh=485aff8020023c3e2d575091b3aa7b6e&oe=5EAF9387,houseofhighlights
1,0,2,34,1,0,1,170,1757,811,1,2.0,0.375,203.27,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/44820802_1923050427764112_7355819865988399104_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=ueFyo8wSTBMAX8-_Njm&oh=ef22cab05081b28b74c5b5ef7fc16dc5&oe=5EB026CB,filipporastelli
1,0,2,110,0,1,0,1323,1465718,708,1,2.0,9.091,48966.38,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/79530324_2483380978455796_2683426155574329344_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=0cabJwt0fr8AX8GCcyC&oh=aa4a3fb4568736e6f700508d7a3f64c9&oe=5EAE1220,alecattelan
1,0,2,12,1,1,0,397,3021987,396,1,3.0,10.0,171120.78,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/50012318_2317913401825847_3664093225066430464_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=62p20DQu3QoAX9E5ZCy&oh=b56c3174d93db55ff95acb2018349a14&oe=5EAD4245,danielricciardo
1,0,2,26,1,1,0,245,5520688,102,1,2.0,9.091,395342.67,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/14482120_347045522308724_1508060659412107264_a.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=QrBy2LoH0VMAX8RRqwC&oh=ca7a56192218baf03413e34aa133d9bf&oe=5EB04F82,elettramiuralamborghini
1,0,2,103,1,1,0,5421,6355703,503,1,4.0,33.333,119817.49,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/82503578_272789627016913_8777323650052259840_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=qn1batwJXRwAX-gcEnA&oh=4a20f61922adf3c26f437a6cc1b691b9&oe=5EAEFAEF,wanda_icardi
1,0,2,0,0,1,0,1143,621967,16,1,7.0,20.0,6854.16,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/66146833_480897592644439_2095940402610700288_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=kVH9mvc3ni4AX_m_4px&oh=e7452504b78e84c3ca10db18a525f7b9&oe=5EAE70FB,michaelkeatondouglas
1,0,3,0,0,0,0,47,7611,2273,1,4.255,1.5,868.894,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/84097583_848506322277166_1400900250419331072_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=Sehv1x54LOEAX8jQ14C&oh=5097a1c6c301db8d24aa06636c02b878&oe=5EAFD63F,stefaniaridii
1,0,3,49,0,0,0,38,704,313,1,2.632,0.778,132.737,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/90426162_265253157831143_4599359320553947136_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=TCDOtc7C15EAX-bG9Qt&oh=235cbd8ced51bc915a5441f1c69ced18&oe=5EACD905,raeccelina
1,0,2,45,1,1,0,482,873038,234,1,3.0,9.091,36779.14,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/72103771_739132416509683_4633344378859945984_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=AP-KmpFVGtQAX8ZmvRu&oh=0876ea72665f553c1f53639a07abdc0e&oe=5EAF15FD,mickschumacher
1,0.5,2,86,1,1,1,8869,9172753,53,1,16.0,100.0,147371.24,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/79376433_1449292608571231_2422030563289333760_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=6YO3WVNzF-EAX8Xvrvo&oh=7c804a64e0d5e7499d00cb9050933695&oe=5EAF4A1B,f1
1,0,1,0,1,1,0,4953,64876038,2194,1,4.0,14.286,1308540.22,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/91255903_2638479089705085_4943092648538800128_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=5ildJ-89mDEAX9bv9Bw&oh=42122dd9ee17d25a94df246cfc57521e&oe=5EACC18F,champagnepapi
1,0,2,11,1,0,0,160,1169,682,1,1.0,2.0,141.54,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/64323204_2261211727258119_1995714454540517376_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=vbsiHvIY2XMAX_pCr4L&oh=b8ec0e46fdb0661d0a4b4414463b4d33&oe=5EB0364E,mentanialessandro
1,0,1,63,1,0,1,2319,197226,993,1,7.0,50.0,19764.07,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/87605505_526594377987333_5535313280823721984_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=orSDNCpA9-cAX8H2RK5&oh=202f31ae7b5dde895107906768bae3ba&oe=5EAE6AF1,lagiornatatipo
1,0,2,111,0,0,1,153,2103,1660,1,2.0,14.286,239.65,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/65816543_207527563471274_6340014234528645120_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=zk5UWly6CzMAX-70R5L&oh=a2e2b88ecc9d52d118602a7dc64d8b81&oe=5EACCD14,borsivisuals
1,0,1,17,0,0,0,57,682,561,1,1.754,2.636,75.053,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/88197195_129930138425108_8743753923673718784_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=dxJMOcRnqGoAX9h24xp&oh=7fc2a62fca5f7a53881ce431fcadf6b0&oe=5EAC69B5,_mattiaporta_
1,0,2,0,0,1,0,1990,62417041,330,1,4.0,20.0,1960390.08,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/83700920_480186686267142_2503895191161667584_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=Na_dAq4VcCkAX-M7AOb&oh=97e7991e3ead80a15398450f8b0bf56f&oe=5EAC84C8,kingjames
1,0,2,91,1,1,1,28561,12531437,579,1,17.0,100.0,265202.49,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/17934093_464004243940859_7003414152924364800_a.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=i8XgGG--he0AX-YjSBu&oh=56791458335dc00a72b7d0e721eb8b96&oe=5EAE0533,bleacherreport
1,0,1,124,1,1,1,30238,16463575,559,1,15.0,100.0,364829.14,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/44681398_2171288513142976_2550353929711910912_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=BxsmIGQ8avwAX-Mfbq2&oh=5195bd6819f9a7aefb44c72a7aa8e86f&oe=5EAF3D40,sportscenter
1,0,2,129,1,1,1,769,6842560,82,1,3.0,14.286,84136.93,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/15056737_1276518335702475_2068984513551138816_a.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=nETzxHr3BEMAX--Z1nw&oh=bb86649ebfb6b56903f59b3044a35ebe&oe=5EAC8A13,patrice.evra
1,0,2,99,1,0,0,35,90630,35,1,2.857,3.091,4588.429,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/43591998_298328004101691_2017301351012237312_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=s0012yxXOmgAX-b_0aK&oh=98151df969f5bf1c848a6853a4cb6fa8&oe=5EAD4097,ingegnere_king
1,0,2,99,1,0,1,8,87666,29,1,25.0,1.6,4502.5,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/57068602_429775201170160_7589887474722144256_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=PmtY1NBzBAEAX_37Ru0&oh=054bc79ee37680118daffca30295a4a0&oe=5EACAB6E,yellowbet_
1,0,1,105,1,0,1,170,1335,885,1,1.0,1.25,197.55,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/37634615_1303915203072724_8554781362719031296_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=BLoHvyvJAXUAX_JalqU&oh=f12a2a6825ffcbd22832aee7ee2ca2a9&oe=5EAD72E6,greta_micheli
1,0,2,111,1,0,1,37,798,709,1,2.703,1.083,151.541,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/64480370_454101135430230_8317192048306290688_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=Ju3LHdznO9kAX-mR2dz&oh=201b1ebd2550f75a496289f496a43696&oe=5EAD241E,davidefantuzziproduction
1,0,1,37,1,1,1,2772,16448666,1350,1,6.0,25.0,335989.16,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/81835228_176964990210249_5780272127756206080_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=LJ5siJZFJbsAX-LLFsX&oh=3076c7efa2eae72db8beee409f098862&oe=5EAE684A,dwyanewade
1,0,5,139,1,1,0,2784,4252054,366,1,2.0,25.0,52734.13,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/79923991_2397435600567486_2393475546236321792_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=JeVaOCSZ0vYAX_vArPV&oh=69e32b21832fb4618fae9e7372de883f&oe=5EAEFD07,dimitrivegasandlikemike
1,0,2,145,1,0,0,637,137374,541,1,4.0,1.75,7498.44,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/46136507_2282145958526721_2818632653765345280_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=p4az8Ua_yhAAX_uYSXb&oh=5fc434c548b1bcdfaad7a16b7c3bbaca&oe=5EB00C8C,mirkocisco
1,0,2,0,0,0,1,20,656,958,1,5.0,0.25,114.55,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/s320x320/21819976_1977470999196237_2343438193690411008_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=MlrCFbddxccAX8fdPxw&oh=6a8b685a94bfbbc1c3d7442a65f8ca8d&oe=5EAD2115,lorenzoghillani
